query,index,score,tmdbId,title,overview,map,matches_theme,theme
What are some movies about ice hockey?,theme_group_mean,0.46797337491575836,1211093,Hockey Dads,"Andrey is the coach of a children's hockey team in a small provincial town. The hero's measured life is disrupted by the news that the only ice palace in the city, where he trains children, is going to be demolished. The only way to save him is to win an amateur hockey tournament. Andrey has only a few months to assemble a team and prepare it for the games. Fathers of little hockey players decide to take to the ice themselves and fight for the future of their children.","{'title': 'Hockey Dads', 'overview': ""Andrey is the coach of a children's hockey team in a small provincial town. The hero's measured life is disrupted by the news that the only ice palace in the city, where he trains children, is going to be demolished. The only way to save him is to win an amateur hockey tournament. Andrey has only a few months to assemble a team and prepare it for the games. Fathers of little hockey players decide to take to the ice themselves and fight for the future of their children."", 'question': 'What are some movies about ice hockey?'}",yes,"[['hockey'], ['Ice rink']]"
What are some movies about ice hockey?,theme_group_mean,0.42745004892951416,1032517,A Royal Christmas on Ice,"Looking to escape his Royal life, a dashing prince comes to the United States to start a business in a small town in upstate New York and winds up falling for a former Olympic ice skater.","{'title': 'A Royal Christmas on Ice', 'overview': 'Looking to escape his Royal life, a dashing prince comes to the United States to start a business in a small town in upstate New York and winds up falling for a former Olympic ice skater.', 'question': 'What are some movies about ice hockey?'}",no,[['Ice skating']]
What are some movies about ice hockey?,theme_group_mean,0.41338990114304214,1175420,"Mareya Shot, Keetah Goal: Make the Shot","From local co-directors Baljit Sangra (Because We Are Girls) and Nilesh Patel, this spirited documentary follows four junior hockey players of South Asian descent throughout the 2021-2022 season as they strive to be drafted into the NHL. Arjun Bawa and Kayden Sadhra-Kang skate in the footsteps of their father Robin Bawa, who made history in 1989 as the first South Asian to play in the NHL. Meanwhile, seasoned defenseman Arvin Atwal seeks to shed the fighter reputation he acquired in the American Hockey League by transferring to Slovakia. And, in an uplifting turn of events, the film traces the journey of Surrey’s own Arshdeep Bains to signing with the Vancouver Canucks.","{'title': 'Mareya Shot, Keetah Goal: Make the Shot', 'overview': 'From local co-directors Baljit Sangra (Because We Are Girls) and Nilesh Patel, this spirited documentary follows four junior hockey players of South Asian descent throughout the 2021-2022 season as they strive to be drafted into the NHL. Arjun Bawa and Kayden Sadhra-Kang skate in the footsteps of their father Robin Bawa, who made history in 1989 as the first South Asian to play in the NHL. Meanwhile, seasoned defenseman Arvin Atwal seeks to shed the fighter reputation he acquired in the American Hockey League by transferring to Slovakia. And, in an uplifting turn of events, the film traces the journey of Surrey’s own Arshdeep Bains to signing with the Vancouver Canucks.', 'question': 'What are some movies about ice hockey?'}",no,"[['hockey'], ['NHL']]"
What are some movies about ice hockey?,theme_group_mean,0.4063177274398088,1223954,Iceman: A George Gervin Story,"Spotlighting NBA and San Antonio Spurs legend George Gervin, the documentary focuses on Iceman's influence on the game, inspiring his peers and future generations of players.","{'title': 'Iceman: A George Gervin Story', 'overview': ""Spotlighting NBA and San Antonio Spurs legend George Gervin, the documentary focuses on Iceman's influence on the game, inspiring his peers and future generations of players."", 'question': 'What are some movies about ice hockey?'}",no,[['Iceman']]
What are some movies about ice hockey?,theme_group_mean,0.3965891470274295,1144824,The Ice That Still Supports Us,"This documentary reflects people's desire to be happy in a rapidly changing world, even if that world is as delicate as spring ice. The film looks at the life of the Estonian coastal people on the ice road through the eyes of the Greek traveller Pytheas, 23 centuries after his visit to Estonia.","{'title': 'The Ice That Still Supports Us', 'overview': ""This documentary reflects people's desire to be happy in a rapidly changing world, even if that world is as delicate as spring ice. The film looks at the life of the Estonian coastal people on the ice road through the eyes of the Greek traveller Pytheas, 23 centuries after his visit to Estonia."", 'question': 'What are some movies about ice hockey?'}",no,"[['ice road', 'spring ice'], ['ice road', 'spring ice']]"
What are some movies about ice hockey?,theme_group_mean,0.39350757654232943,1173496,The Skates,An adolescent girl’s figure skating lesson becomes the latest battleground in the marital warfare between her parents in Halima Ouardiri’s piercing family drama.,"{'title': 'The Skates', 'overview': 'An adolescent girl’s figure skating lesson becomes the latest battleground in the marital warfare between her parents in Halima Ouardiri’s piercing family drama.', 'question': 'What are some movies about ice hockey?'}",no,[['skating']]
What are some movies about ice hockey?,theme_group_mean,0.3924934789711644,1166012,Checkin' It Twice,A journeyman hockey player falls for a real estate agent in a career crisis when he's traded to her hometown and moves into the cottage in her hockey-loving family's backyard.,"{'title': ""Checkin' It Twice"", 'overview': ""A journeyman hockey player falls for a real estate agent in a career crisis when he's traded to her hometown and moves into the cottage in her hockey-loving family's backyard."", 'question': 'What are some movies about ice hockey?'}",yes,[['hockey']]
What are some movies about ice hockey?,theme_group_mean,0.39096310814943597,1214705,HockeyTown Hoedown,A new sound makes waves in a quiet small town known for step dancing and fiddle music. Hardcore comes to HockeyTown.,"{'title': 'HockeyTown Hoedown', 'overview': 'A new sound makes waves in a quiet small town known for step dancing and fiddle music. Hardcore comes to HockeyTown.', 'question': 'What are some movies about ice hockey?'}",no,[['HockeyTown']]
What are some movies about ice hockey?,theme_group_mean,0.3639431720511153,1198121,Dawn of Skates,A Vietnamese-American teenager finds her confidence through a great mentor and the art of rollerskating.,"{'title': 'Dawn of Skates', 'overview': 'A Vietnamese-American teenager finds her confidence through a great mentor and the art of rollerskating.', 'question': 'What are some movies about ice hockey?'}",no,"[['Skaters', 'figure skating', 'rollerskating', 'skating rink']]"
What are some movies about ice hockey?,theme_group_mean,0.3570947970325989,1226189,Skater Zombies: The Villain,"In a post apocalyptic world, in which only skateboarders exist, a new synthetic drug has been quietly circulating around the globe and turning female skaters into kick-ass Killer Zombies. The planet's only hope lies with a small cohort of co-ed pro skaters-determined to take a stand and save civilization. Richie Jackson portrays the ultimate ""anti-Villain"", obsessed with bringing back anarchy to skateboarding culture. Who will win this retro-clash of culture and chaos?","{'title': 'Skater Zombies: The Villain', 'overview': 'In a post apocalyptic world, in which only skateboarders exist, a new synthetic drug has been quietly circulating around the globe and turning female skaters into kick-ass Killer Zombies. The planet\'s only hope lies with a small cohort of co-ed pro skaters-determined to take a stand and save civilization. Richie Jackson portrays the ultimate ""anti-Villain"", obsessed with bringing back anarchy to skateboarding culture. Who will win this retro-clash of culture and chaos?', 'question': 'What are some movies about ice hockey?'}",no,"[['Pro skaters', 'Skate film']]"
What are some movies about ice hockey?,theme_group_mean,0.34715844129748863,1150405,Медведева против Медведевой,"The film tells about the first steps of Evgenia Medvedeva on the ice, about working with Eteri Tutberidze, about everything that the world champion had to give up for the sake of sports, and what to gain. And also - about overcoming, about sincere and complex emotions and real partings. And also - about plans, prospects and about who to be after the sport.","{'title': 'Медведева против Медведевой', 'overview': 'The film tells about the first steps of Evgenia Medvedeva on the ice, about working with Eteri Tutberidze, about everything that the world champion had to give up for the sake of sports, and what to gain. And also - about overcoming, about sincere and complex emotions and real partings. And also - about plans, prospects and about who to be after the sport.', 'question': 'What are some movies about ice hockey?'}",no,"[['Skaters', 'figure skating', 'rollerskating', 'skating rink']]"
What are some movies about ice hockey?,theme_group_mean,0.3462376308533135,1229425,Rolling Dreams,How far will you go for your dreams? A teenage skater ventures out into the skating world in hopes to land a kick flip.,"{'title': 'Rolling Dreams', 'overview': 'How far will you go for your dreams? A teenage skater ventures out into the skating world in hopes to land a kick flip.', 'question': 'What are some movies about ice hockey?'}",no,[['skating']]
What are some movies about ice hockey?,theme_group_mean,0.3455979951377638,1234291,The Late Game,A new guy knocks off the rust as he suits up in a late night beer league hockey game.,"{'title': 'The Late Game', 'overview': 'A new guy knocks off the rust as he suits up in a late night beer league hockey game.', 'question': 'What are some movies about ice hockey?'}",no,[['hockey']]
What are some movies about ice hockey?,theme_group_mean,0.3394488049266584,1218596,Olympic Dreams,"Jacob Sanchez, a young and determined Latino figure skater in a sport that lacks diversity and has plenty of stigmas and challenges, uses his talent, perseverance, and passion to push himself to become a Junior Olympics star—and now he has set his sights on the 2026 Olympics in Milan. This documentary sparks conversations about diversity, determination, and the unbreakable bonds of family in the pursuit of one’s dreams, meanwhile showcasing the profound love and dedication of Jacob’s parents and his extraordinary coaches, former-Olympians themselves, who have become instrumental in shaping his talent.","{'title': 'Olympic Dreams', 'overview': 'Jacob Sanchez, a young and determined Latino figure skater in a sport that lacks diversity and has plenty of stigmas and challenges, uses his talent, perseverance, and passion to push himself to become a Junior Olympics star—and now he has set his sights on the 2026 Olympics in Milan. This documentary sparks conversations about diversity, determination, and the unbreakable bonds of family in the pursuit of one’s dreams, meanwhile showcasing the profound love and dedication of Jacob’s parents and his extraordinary coaches, former-Olympians themselves, who have become instrumental in shaping his talent.', 'question': 'What are some movies about ice hockey?'}",no,"[['Skaters', 'figure skating', 'rollerskating', 'skating rink']]"
What are some movies about ice hockey?,theme_group_mean,0.3383354627377388,1187718,Weak Layers,"After getting evicted, three party-loving best friends set out to win a ski-movie competition. The prize money covers their rent, but they’ll have to beat out professional skiers and filmmakers. An uproarious comedy that celebrates mountain towns and takes on the male-dominated ski industry.","{'title': 'Weak Layers', 'overview': 'After getting evicted, three party-loving best friends set out to win a ski-movie competition. The prize money covers their rent, but they’ll have to beat out professional skiers and filmmakers. An uproarious comedy that celebrates mountain towns and takes on the male-dominated ski industry.', 'question': 'What are some movies about ice hockey?'}",no,[['ski-movie']]
What are some movies about ice hockey?,theme_group_mean,0.33271762504863645,1255282,Moving Ice,"Ice has always moved. When glaciation took hold some 34 million years ago, interconnected rivers of ice combined to produce the Earth's vast ice sheets. As temperatures slowly warmed glaciers developed a unique balancing act; advancing and retreating to calibrate their annual winter accumulation against summer melt. Sometimes calving colossal icebergs into the sea. A positive feedback loop that has regulated the movement of ice for millions of years.","{'title': 'Moving Ice', 'overview': ""Ice has always moved. When glaciation took hold some 34 million years ago, interconnected rivers of ice combined to produce the Earth's vast ice sheets. As temperatures slowly warmed glaciers developed a unique balancing act; advancing and retreating to calibrate their annual winter accumulation against summer melt. Sometimes calving colossal icebergs into the sea. A positive feedback loop that has regulated the movement of ice for millions of years."", 'question': 'What are some movies about ice hockey?'}",no,[['ice']]
What are some movies about ice hockey?,theme_group_mean,0.32774061161194695,1225358,The Hoop Dreams Holiday Special,"After the success of the fourth and final film in the Hoop Dreams tetralogy, the studios sought to cash in at the most wonderful time of the year with The Hoop Dreams Holiday Special. The holiday spirit is encapsulated through the festive antics of stars Owen Craig, Ben Handwerker, Matt Christian, Jackson Gagliardi, and special guest Holden Altman.","{'title': 'The Hoop Dreams Holiday Special', 'overview': 'After the success of the fourth and final film in the Hoop Dreams tetralogy, the studios sought to cash in at the most wonderful time of the year with The Hoop Dreams Holiday Special. The holiday spirit is encapsulated through the festive antics of stars Owen Craig, Ben Handwerker, Matt Christian, Jackson Gagliardi, and special guest Holden Altman.', 'question': 'What are some movies about ice hockey?'}",no,[['Hoop Dreams']]
What are some movies about ice hockey?,theme_group_mean,0.3259046874116632,1201225,Vegas Golden Knights’ Stanley Cup Championship Film,"Produced by NHL Original Productions, the Golden Knights’ Stanley Cup Championship film relives the team’s memorable 2022-23 season and 2023 Stanley Cup Playoffs run, with in-depth regular-season and postseason highlights, exclusive behind-the-scenes footage, and interviews with key players and coaches.","{'title': 'Vegas Golden Knights’ Stanley Cup Championship Film', 'overview': 'Produced by NHL Original Productions, the Golden Knights’ Stanley Cup Championship film relives the team’s memorable 2022-23 season and 2023 Stanley Cup Playoffs run, with in-depth regular-season and postseason highlights, exclusive behind-the-scenes footage, and interviews with key players and coaches.', 'question': 'What are some movies about ice hockey?'}",no,"[['hockey'], ['NHL']]"
What are some movies about ice hockey?,theme_group_mean,0.3222888397062131,1226919,Carl Barron: Skating Rink for Flies,"Filmed Live from the Palais Theatre in Melbourne, join Carl for his fifth special, “Skating Rink For Flies” as he ponders things we all think about, but never mention. Important things like, plastic bags, peanut butter, and the emotions of an ant. Voted number one live comedian by the Australian Public. Another ninety minutes of funny stories from a bloke with a funny head. What more could you ask for?","{'title': 'Carl Barron: Skating Rink for Flies', 'overview': 'Filmed Live from the Palais Theatre in Melbourne, join Carl for his fifth special, “Skating Rink For Flies” as he ponders things we all think about, but never mention. Important things like, plastic bags, peanut butter, and the emotions of an ant. Voted number one live comedian by the Australian Public. Another ninety minutes of funny stories from a bloke with a funny head. What more could you ask for?', 'question': 'What are some movies about ice hockey?'}",no,"[['Skaters', 'figure skating', 'rollerskating', 'skating rink']]"
What are some movies about ice hockey?,theme_group_mean,0.32201558310552,1240030,2024 NHL All-Star Skills,"A revamped format featuring 12 NHL All-Stars competing in eight events, with the winner taking home $1 million.  From Scotiabank Arena in Toronto.","{'title': '2024 NHL All-Star Skills', 'overview': 'A revamped format featuring 12 NHL All-Stars competing in eight events, with the winner taking home $1 million.  From Scotiabank Arena in Toronto.', 'question': 'What are some movies about ice hockey?'}",no,[['NHL All-Stars']]
What are some movies about ice hockey?,theme_group_mean,0.3211201618752268,1211417,Sparks,"Brothers Pak Wai and Chin Fan have totally different personalities. Pak Wai is a positive, diligent leader of an ice hockey team. Even when facing strong opponents Tin Shing, he believes that passion and hard work can lead them to victory. Chin Fan hates his elder brother’s eagerness and feels that he can never be as skillful as him. When Pak Wai dies in an accident, Chin Fan and Pak Wai’s girlfriend Yu are dispirited. They share memories of Pak Wai to keep each other going. Meanwhile, Team Sparks, once led by Pak Wai, falls apart. While selling Pak Wai’s ice hockey equipment, Chin Fan meets Bean, an optimistic girl who inspires him to regroup Team Sparks. He restores the ice-skating rink and resumes the business. When the team meets their old rival Tin Shing and his team Storm, they feel powerless. However, they also realize that passion brings about a determination to achieve their goal. They vow to defeat their rivals and head towards the professional championship.","{'title': 'Sparks', 'overview': 'Brothers Pak Wai and Chin Fan have totally different personalities. Pak Wai is a positive, diligent leader of an ice hockey team. Even when facing strong opponents Tin Shing, he believes that passion and hard work can lead them to victory. Chin Fan hates his elder brother’s eagerness and feels that he can never be as skillful as him. When Pak Wai dies in an accident, Chin Fan and Pak Wai’s girlfriend Yu are dispirited. They share memories of Pak Wai to keep each other going. Meanwhile, Team Sparks, once led by Pak Wai, falls apart. While selling Pak Wai’s ice hockey equipment, Chin Fan meets Bean, an optimistic girl who inspires him to regroup Team Sparks. He restores the ice-skating rink and resumes the business. When the team meets their old rival Tin Shing and his team Storm, they feel powerless. However, they also realize that passion brings about a determination to achieve their goal. They vow to defeat their rivals and head towards the professional championship.', 'question': 'What are some movies about ice hockey?'}",no,[['Ice hockey']]
What are some movies about ice hockey?,theme_group_mean,0.3177002090175334,1210752,The Making of NHL 94 - 30th Anniversary Documentary,NHL 94 is largely considered one of the best sports games ever made. 30 years after its release we talk to the developers about that era of sports game design and the magic that went into the development of NHL 94.,"{'title': 'The Making of NHL 94 - 30th Anniversary Documentary', 'overview': 'NHL 94 is largely considered one of the best sports games ever made. 30 years after its release we talk to the developers about that era of sports game design and the magic that went into the development of NHL 94.', 'question': 'What are some movies about ice hockey?'}",no,[['NHL 94']]
What are some movies about ice hockey?,theme_group_mean,0.3054114798165143,1187314,The Modrý Case,"Bohumil Modrý, the best hockey goalie in the world, who significantly contributed to the first international successes of Czechoslovak hockey after World War II. In 1948, he was offered a job in the NHL, but his stellar sports career and happy family life were destroyed by a trumped-up political trial in 1950. He died prematurely in 1963 at the age of 46 from the effects of imprisonment and radiation.","{'title': 'The Modrý Case', 'overview': 'Bohumil Modrý, the best hockey goalie in the world, who significantly contributed to the first international successes of Czechoslovak hockey after World War II. In 1948, he was offered a job in the NHL, but his stellar sports career and happy family life were destroyed by a trumped-up political trial in 1950. He died prematurely in 1963 at the age of 46 from the effects of imprisonment and radiation.', 'question': 'What are some movies about ice hockey?'}",no,"[['hockey'], ['NHL']]"
What are some movies about ice hockey?,theme_group_mean,0.3025504268738589,1204405,cold oppression,"The goal is to convey a feeling, a feeling of the cold, its heaviness as well as its brightness, the moment when the fog glides along the sea, the sea foam is replaced by ice, and we as people merge into one. The darkness of winter buries everything, we are wrapped in thick layers, afraid of the cold and freezing. Winter gives us brightness, eye candy – ice, snow-white snow – only for a little while.","{'title': 'cold oppression', 'overview': 'The goal is to convey a feeling, a feeling of the cold, its heaviness as well as its brightness, the moment when the fog glides along the sea, the sea foam is replaced by ice, and we as people merge into one. The darkness of winter buries everything, we are wrapped in thick layers, afraid of the cold and freezing. Winter gives us brightness, eye candy – ice, snow-white snow – only for a little while.', 'question': 'What are some movies about ice hockey?'}",no,[['ice']]
What are some movies about ice hockey?,theme_group_mean,0.28684546044213355,1236630,Chosen One: Alexandre Daigle,"Alexandre Daigle was a fairytale solution to all of the Ottawa Senators' many problems, a one-man dream come true for a team and a city that desperately needed goals and fans. The expectations were overwhelming – too much for Daigle to overcome. Now, decades later, following a turbulent career on the ice, Daigle reflects on how he steered the gap between people’s projections and his everyday existence, revealing the pressure and turmoil of not living up to the impossible hype.","{'title': 'Chosen One: Alexandre Daigle', 'overview': ""Alexandre Daigle was a fairytale solution to all of the Ottawa Senators' many problems, a one-man dream come true for a team and a city that desperately needed goals and fans. The expectations were overwhelming – too much for Daigle to overcome. Now, decades later, following a turbulent career on the ice, Daigle reflects on how he steered the gap between people’s projections and his everyday existence, revealing the pressure and turmoil of not living up to the impossible hype."", 'question': 'What are some movies about ice hockey?'}",no,[['hockey']]
What are some movies about ice hockey?,theme_group_mean,0.27758598162690196,1161392,I am a Bear,"The Kovalev family is going through hard times: dad, a former captain of the local Taiga hockey club, cannot recover from a serious injury, and mom has to cope with the role of the head of the family. Daughter in the midst of a crisis of transitional age, the youngest son has no friends. And when a boy brings into the house a tiny bear cub that has strayed from a bear on the outskirts of the city, their world begins to burst at the seams.","{'title': 'I am a Bear', 'overview': 'The Kovalev family is going through hard times: dad, a former captain of the local Taiga hockey club, cannot recover from a serious injury, and mom has to cope with the role of the head of the family. Daughter in the midst of a crisis of transitional age, the youngest son has no friends. And when a boy brings into the house a tiny bear cub that has strayed from a bear on the outskirts of the city, their world begins to burst at the seams.', 'question': 'What are some movies about ice hockey?'}",no,[['Hockey injury']]
What are some movies about ice hockey?,theme_group_mean,0.27710723065221415,1233298,Traces of Movement Before the Ice,"Twenty years after Swiss publishing house Pendo closed its doors, the descendants of its founders repeatedly circle, examine and lose sight of its legacy. Frölke’s film gives structure to this archive via media experimentation.","{'title': 'Traces of Movement Before the Ice', 'overview': 'Twenty years after Swiss publishing house Pendo closed its doors, the descendants of its founders repeatedly circle, examine and lose sight of its legacy. Frölke’s film gives structure to this archive via media experimentation.', 'question': 'What are some movies about ice hockey?'}",no,[['ice']]
What are some movies about ice hockey?,theme_group_mean,0.27387072905004317,1183304,Hybernia,"In the Northwest Passage, a crew of researchers make contact with an ancient corpse, preserved in a massive glacier. As time passes, the scientists are drawn closer and closer to the siren in its icy tomb. An ode to German expressionism and Canadian folk horror.","{'title': 'Hybernia', 'overview': 'In the Northwest Passage, a crew of researchers make contact with an ancient corpse, preserved in a massive glacier. As time passes, the scientists are drawn closer and closer to the siren in its icy tomb. An ode to German expressionism and Canadian folk horror.', 'question': 'What are some movies about ice hockey?'}",no,[['Canadian horror']]
What are some movies about ice hockey?,theme_group_mean,0.25886724424104895,1217300,Arctic Armageddon,"Global temperatures plunge after an earthquake hits in the middle of the Atlantic Ocean. As the world starts to freeze over, and cities fall into ruin, scientists must figure out a way to raise the temperature before the next Ice Age.","{'title': 'Arctic Armageddon', 'overview': 'Global temperatures plunge after an earthquake hits in the middle of the Atlantic Ocean. As the world starts to freeze over, and cities fall into ruin, scientists must figure out a way to raise the temperature before the next Ice Age.', 'question': 'What are some movies about ice hockey?'}",no,[['Ice Age']]
What are some movies about ice hockey?,theme_group_mean,0.25680516990040936,1239829,"Ashes, Ashes",Social Burden's 3rd full length skate film.,"{'title': 'Ashes, Ashes', 'overview': ""Social Burden's 3rd full length skate film."", 'question': 'What are some movies about ice hockey?'}",no,"[['Pro skaters', 'Skate film']]"
What are some movies about ice hockey?,theme_group_mean,0.2562025318833363,1254472,Ice Ice Paradise,It’s another hot and humid day in Singapore. Cool down with Tom and Jerry by the beach as they chase each other into a frenzy for an icy delight – Ice Kachang!,"{'title': 'Ice Ice Paradise', 'overview': 'It’s another hot and humid day in Singapore. Cool down with Tom and Jerry by the beach as they chase each other into a frenzy for an icy delight – Ice Kachang!', 'question': 'What are some movies about ice hockey?'}",no,[['ice']]
What are some movies about ice hockey?,theme_group_mean,0.25447253033724554,1124217,Sharko,"A feature documentary drama about enigmatic Rugby League legend Mark “SHARKO” Graham, and his filmmaker son, Luke. In his prime, Mark was the best rugby league player in the world. Known for his size, speed, skill and toughness, he was a predator in a sea of sharks. Mark changed the sport and carried his teams and country to the doorstep of greatness, while remaining a mystery to his biggest fan, his son.","{'title': 'Sharko', 'overview': 'A feature documentary drama about enigmatic Rugby League legend Mark “SHARKO” Graham, and his filmmaker son, Luke. In his prime, Mark was the best rugby league player in the world. Known for his size, speed, skill and toughness, he was a predator in a sea of sharks. Mark changed the sport and carried his teams and country to the doorstep of greatness, while remaining a mystery to his biggest fan, his son.', 'question': 'What are some movies about ice hockey?'}",no,[['Sports documentary']]
What are some movies about ice hockey?,theme_group_mean,0.2462807852927026,1151981,Cul-De-Sac,"A group of skaters take refuge in a shopping mall, making it their playground. As they spend time skating the empty hallways, the stillness creeps in. It's a dead end.","{'title': 'Cul-De-Sac', 'overview': ""A group of skaters take refuge in a shopping mall, making it their playground. As they spend time skating the empty hallways, the stillness creeps in. It's a dead end."", 'question': 'What are some movies about ice hockey?'}",no,"[['Skaters', 'figure skating', 'rollerskating', 'skating rink']]"
What are some movies about ice hockey?,theme_group_mean,0.24567184815043092,1241471,Fascination,A boy in a gang of thieves gets fascinated by a figureskater as he hides from the cops.,"{'title': 'Fascination', 'overview': 'A boy in a gang of thieves gets fascinated by a figureskater as he hides from the cops.', 'question': 'What are some movies about ice hockey?'}",no,"[['Skaters', 'figure skating', 'rollerskating', 'skating rink']]"
What are some movies about ice hockey?,theme_group_mean,0.24230900528947158,1179979,Skin,"A poetic exploration of identity and self-discovery, using visual symbolism to depict a woman's transformation into a man. With the help of her inner manifestation, “The ice man”, she sheds her old skin and embraces her true identity.","{'title': 'Skin', 'overview': ""A poetic exploration of identity and self-discovery, using visual symbolism to depict a woman's transformation into a man. With the help of her inner manifestation, “The ice man”, she sheds her old skin and embraces her true identity."", 'question': 'What are some movies about ice hockey?'}",no,[['ice']]
What are some movies about ice hockey?,theme_group_mean,0.2393558015836768,1025252,Mountainside,"In this dialogue-driven, ""second coming of age"" comedic drama, Felix has all but given up on his pursuit of becoming a filmmaker when he meets Stella, a down to Earth, chain-smoking cinephile, whose unexpected friendship inspires him to start writing again–and falling for her. Never hesitating to take steps outside of reality through the use of movies within movies, found footage and action sequences, Mountainside is also a love letter to film itself.","{'title': 'Mountainside', 'overview': 'In this dialogue-driven, ""second coming of age"" comedic drama, Felix has all but given up on his pursuit of becoming a filmmaker when he meets Stella, a down to Earth, chain-smoking cinephile, whose unexpected friendship inspires him to start writing again–and falling for her. Never hesitating to take steps outside of reality through the use of movies within movies, found footage and action sequences, Mountainside is also a love letter to film itself.', 'question': 'What are some movies about ice hockey?'}",no,"[['Sexy movies', 'movies within movies', 'popular movie', 'teen movies']]"
What are some movies about ice hockey?,theme_group_mean,0.23022362378792427,1180001,Trouble with Johnny,"Trouble with Johnny explores the recurrence of loop, tempo, and flicker. The project uses found footage as a method for emphasizing the cinematic collisions between audio and visual composition. Working within the margins of structural filmmaking, Trouble with Johnny creates a visceral experience of fragmented sounds and cyclical imagery.  Likewise, Trouble with Johnny functions as a parody of the mainstream movie industry. The source material derives from the 1980’s coming of age film, The Karate Kid. Throughout the story, the main antagonist, a bully who goes by the name “Johnny”, is revered by a dedicated clique of subservient underlings. Applied as an experimental technique, the repetitive use of the word “Johnny” draws attention to the stereotypical and recurring tropes found in many teen movies.","{'title': 'Trouble with Johnny', 'overview': 'Trouble with Johnny explores the recurrence of loop, tempo, and flicker. The project uses found footage as a method for emphasizing the cinematic collisions between audio and visual composition. Working within the margins of structural filmmaking, Trouble with Johnny creates a visceral experience of fragmented sounds and cyclical imagery.  Likewise, Trouble with Johnny functions as a parody of the mainstream movie industry. The source material derives from the 1980’s coming of age film, The Karate Kid. Throughout the story, the main antagonist, a bully who goes by the name “Johnny”, is revered by a dedicated clique of subservient underlings. Applied as an experimental technique, the repetitive use of the word “Johnny” draws attention to the stereotypical and recurring tropes found in many teen movies.', 'question': 'What are some movies about ice hockey?'}",no,"[['Sexy movies', 'movies within movies', 'popular movie', 'teen movies']]"
What are some movies about ice hockey?,theme_group_mean,0.21837481879960138,1207894,Živko Nikolić - Unfulfilled Dream,"The last unfinished film by Živko Nikolić. This is ""a movie about a movie"" which Živko could not finish because of the lack of funds.","{'title': 'Živko Nikolić - Unfulfilled Dream', 'overview': 'The last unfinished film by Živko Nikolić. This is ""a movie about a movie"" which Živko could not finish because of the lack of funds.', 'question': 'What are some movies about ice hockey?'}",no,[['movie about movie']]
What are some movies about ice hockey?,theme_group_mean,0.21738505913192463,1207645,Ice Age America,"Led by archaeologist Ciprian Ardlean, this groundbreaking special unearths fresh archaeology that is transforming the understanding of when and who the earliest humans traveled to the Americas.","{'title': 'Ice Age America', 'overview': 'Led by archaeologist Ciprian Ardlean, this groundbreaking special unearths fresh archaeology that is transforming the understanding of when and who the earliest humans traveled to the Americas.', 'question': 'What are some movies about ice hockey?'}",no,[['Ice Age']]
What are some movies about ice hockey?,theme_group_mean,0.20274142425649083,1182817,La stoccata vincente,"The story of multiple fencing champion Paolo Pizzo and his father, Piero, in a lifelong competition against opponents on and off the fencing platform.","{'title': 'La stoccata vincente', 'overview': 'The story of multiple fencing champion Paolo Pizzo and his father, Piero, in a lifelong competition against opponents on and off the fencing platform.', 'question': 'What are some movies about ice hockey?'}",no,[['Sports drama']]
What are some movies about ice hockey?,theme_group_mean,0.19740741099372813,1206596,The Charge of Texel,"1795, Holland. The French vanguard is pushing towards the north, through a strong blizzard, beyond the enemy lines.  At the head of the cavalry, Major Lahure learns that a British fleet, seeking to escape to England, is trapped by the ice off the coast, and prepares one of the boldest ventures of its time.","{'title': 'The Charge of Texel', 'overview': '1795, Holland. The French vanguard is pushing towards the north, through a strong blizzard, beyond the enemy lines.  At the head of the cavalry, Major Lahure learns that a British fleet, seeking to escape to England, is trapped by the ice off the coast, and prepares one of the boldest ventures of its time.', 'question': 'What are some movies about ice hockey?'}",no,[['ice']]
What are some movies about ice hockey?,theme_group_mean,0.19168299606240707,1209761,Aequo,"The sound of an alphorn echoes in the mountains while glaciers are dripping. Far away, on an oceanographic boat, researchers probe the invisible seabed. Geological bodies of salt and ice emerge from the digital depths of a software. They melt and disintegrate in the hands of scientists.","{'title': 'Aequo', 'overview': 'The sound of an alphorn echoes in the mountains while glaciers are dripping. Far away, on an oceanographic boat, researchers probe the invisible seabed. Geological bodies of salt and ice emerge from the digital depths of a software. They melt and disintegrate in the hands of scientists.', 'question': 'What are some movies about ice hockey?'}",no,[['ice']]
What are some movies about ice hockey?,theme_group_mean,0.16983992963989716,1209764,Seksi: Pantasya at Pelikula,A documentary on the rise and fall and recent return of sexy movies in Philippine cinema. Featuring interviews from the sexy movie icons of the past and the rising sexy stars of the present.,"{'title': 'Seksi: Pantasya at Pelikula', 'overview': 'A documentary on the rise and fall and recent return of sexy movies in Philippine cinema. Featuring interviews from the sexy movie icons of the past and the rising sexy stars of the present.', 'question': 'What are some movies about ice hockey?'}",no,"[['Sexy movies', 'movies within movies', 'popular movie', 'teen movies']]"
